text,title
"[Hook 1: Psy.P]
A.D.钙奶给你补充营养
A.D.钙奶富含人需要的维生素
A.D.钙奶给你补充营养
A.D.钙奶富含人需要的维生素[Verse 1: Psy.P]
A.D.钙奶从小一直喝到大
那个时候的我还不会说话
每一口都能吸收维生素A.D
更健康的身体能表现出魅力
变得更聪明 大脑更灵活
牛顿吃苹果 灵感又经过
老师黑板上面写的题 为什么我全都看不懂
不想考试不想捏着笔 距离下课还有三分钟
长得矮需要补钙 完整的家庭不缺乏母爱
长大后流行的歌曲都过时了慢慢的全都被hip hop覆盖[Bridge: Psy.P]
A.D.钙奶
对它的依赖
无法被取代[Hook 1: Psy.P]
A.D.钙奶给你补充营养
A.D.钙奶富含人需要的维生素
A.D.钙奶给你补充营养
A.D.钙奶富含人需要的维生素[Verse 2: DZ]
路边乞丐夸我骨骼惊奇卖我一本book
上了飞机开始阅读A.D.钙奶吸到吐
I got A.D.钙奶肚 嘴里吸管咕噜咕
Real shit 两块一瓶 不再选择优酸乳
Studio里经常摆一排 打嗝都有奶味好奇怪
喝的女孩都开始立牌 有人口吐白沫不意外
你的Harikiri on the track 他的身高来自A.D.钙
我要买一箱搬到迪拜 石油大老板肯定都爱
我的天 神奇的滋味好喝到想流泪
没有新口味从小包装从来没变
装进了包里面 来你party当成香槟drinking
快看冰箱里面 还没开封的有几百瓶[Hook 2: Psy.P]
A.D.钙奶给你补充营养
A.D.钙奶富含人需要的维生素
A.D.钙奶给你补充营养
A.D.钙奶富含人需要的维生素
A.D.钙奶给你补充营养
A.D.钙奶富含人需要的维生素
A.D.钙奶给你补充营养
A.D.钙奶富含人需要的维生素",AD Milk
"Pre-hook: DZ]
我很确定我具备了天赋
从你看我眼神在悄悄改变
从嫉妒慢慢变成羡慕的狐朋狗友
对我说了句bye bye
一起睡到太阳晒屁股
响起了闹钟后被我踩扁
幸运光芒从阳台投进
新的一天所具备的条件[Hook 1: DZ]
每天醒来希望你自觉地把我下面含你嘴里面
I don't see nothing wrong
I don't see nothing wrong
美国队长发来邮件邀请我们去神盾局里参观
I don't see nothing wrong
I don't see nothing wrong[Verse 1: DZ]
Hey girl, watch me
我比别的rapper多了不止良心
我能保证你整天的心情perfect
你的男人只能不停陪你bad trip
赶紧脱 woah 还有更多更多本领
等你按响门铃 woah 让你感受我的任性[Bridge: DZ]
I don't see nothing wrong tonight
I don't see nothing wrong, that's right
I don't see nothing wrong tonight
I don't see nothing wrong[Hook 2: DZ]
I don't see nothing wrong, bed breaking
I don't see nothing wrong 看心情
I don't see nothing wrong, no no
I don't see nothing wrong, okay[Verse 2: DZ]
看了看 望远镜
下座岛屿离我们很近
听得到 你的love
由内而外感到有劲
太多人都想做海贼王 宝藏早就被我挖掘
Yeah 躲在乌云密布等待击中我的那道闪电[Bridge: DZ]
I don't see nothing wrong tonight
I don't see nothing wrong, that's right
I don't see nothing wrong tonight
I don't see nothing wrong[Outro: DZ]
我很确定我具备了天赋
从你看我眼神在悄悄改变
从嫉妒慢慢变成羡慕的狐朋狗友
对我说了句bye bye
一起睡到太阳晒屁股
响起了闹钟后被我踩扁
幸运光芒从阳台投进
新的一天所具备的条件",Nothing wrong
"抬头望明月正高照
真照心中郁結未了
但我心像白雪比月光亮
习惯披清风远飘
情怀内从没有哭笑
是我真的感到倦了
但你令心枯死仍在跳
令我不禁哭了
旁人羨慕是我逍遥
但老天总开我玩笑
共你情浓遇上偏缘尽了
缘尽了我痛得疯叫
抬头望明月半弯照
像片刀将心割掉了
现我像刀锋冷人静悄
又再不記哭笑旁人羨慕是我逍遥
但老天总开我玩笑
共你情浓遇上偏缘尽了
缘尽了我痛得疯叫
抬头望明月半弯照
像片刀将心割掉了
现我像刀锋冷人静悄
又再不記哭笑
现我像刀锋冷人静悄
又再不記哭笑",清心明月照
"心一跳 爱就开始煎熬
每一分 每一秒早知道 你只是飞鸟
拥抱后 手中只剩下 羽毛
当初你又何必浪费
那么多咖啡和玫瑰 来打扰我想要 安静的思考
天平上 让爱恨不再 动摇
一想你就平衡不了
我关灯还是关不掉 这风暴心一跳 爱就开始煎熬
每一分 每一秒
火在烧 烧成灰有多好
叫思念 不要吵
我相信我已经快要
快要把你忘掉
跟寂寞 再和好得不到 也不要乞讨
怎么做 不需要别人转告
在陷得太深的海底
我也只剩下我自己 能依靠心一跳 爱就开始煎熬
每一分 每一秒
火在烧 烧成灰有多好
叫思念 不要吵
我相信我已经快要
快要把你忘掉
跟寂寞 再和好我相信我已经快要
快要把你忘掉
跟寂寞 再和好我相信我已经快要
是真的我快要
快要可以微笑
去面对 下一个 拥抱",Jian’ Ao ( 煎熬 )
                      Powered by ,I don’t care ( 我不管 | Wǒ bùguǎn )
            ,Deng ta(  灯塔 )
"輕輕擁妳在懷中
靜靜把妳看個夠
再將妳雙手緊握
讓我的愛跟隨妳入夢輕輕擁妳在懷中
靜靜把妳看個夠
再將妳雙手緊握
讓我的愛跟隨妳入夢為了明天別離後
從此不能再相聚
今夜讓我看著妳
直到星星閉上眼睛
為了明天別離後
從此不能再相聚
今夜讓我看著妳
直到星星閉上眼睛睡吧,我的愛
睡吧,我的愛",睡吧！我的愛
"該你多少在前世　如何還得清
這許多衷曲　這許多愁緒
為了償還你　化作紅豔的玫瑰
多刺且多情　開在荊棘裡你又是該我什麼　在某一段前世裡
一份牽記　一份憐惜
所以今世裡　不停地尋尋覓覓
於是萍水相遇　於是離散又重聚我心盼望　讓濃情一段　隨時光流遠　再回到開始
我心盼望　讓前世情緣　延至地老天荒　到無數的來世莫忘記　就算在冷暗的谷底
只要你　將該我的還給我
我也以　最熾熱的還給你　此情不渝Powered by ",玫瑰人生
"從沒有仔細想過  自己的方向
美麗的世界裡早已經  變了樣
那麼長的一段旅途　
是你讓我變得更堅強
不管那人生是否會有  所謂的憂傷我從不知道愛你會有  那麼難
也許你早已經離開了  我的身旁
我不要和別人一樣　
我會把眼淚往心裡藏
相信你知道我的情感　
這一生　我永遠不能忘你有沒有看見我的傷　
你對我還是一如往常
難道你真的那麼忍心  將我遺忘
還是如你說的  路長情更長Powered by ",路長情更長
"看你含著淚沉沉睡去　
好想為你把一切擔
只是人生有太多艱難　
哭與笑我只能默默的陪伴夜很涼　你額頭冒著汗
手中還緊握著　再甜也要融化的糖
夢多長　有黑暗就有光
希望會指引你　就荊棘叢林裡　飛翔任春去秋來四季流轉心都一個樣
想抱你親你疼你愛你到永遠
那花開花謝悲傷不停的轉換
慢慢走你不要慌不要緊張
慢慢嚐酸甜苦辣你慢慢嚐看你含著淚沉沉睡去　
好想為你把一切擔
只是人生有太多艱難　
哭與笑我只能默默的陪伴心好難　握著你不想放
只能陪你一段　向前走不要回頭看
路茫茫　有眼睛才會盲
誠實會照顧自己　在花花世界裡　芬芳Powered by ",芬芳
"窗外飄雪落在我的手上　
我的心冰冰涼涼
就在離別的那個早上　
我問夢的天堂在什麼地方
你說沒有答案啊　生命聚散的悲涼
怎樣才能將悲傷遺忘
這世間的無常　
我竟無法扭轉為了生活　為了所愛的人
恩怨是非讓人無處逃遁
這世間的無常　
我竟無法扭轉
難　難　難我情願一生都與你共享　
一生的路一起去闖
如今只能將你心中藏
當我想起你的模樣　
我的心好感傷啊　生命聚散的悲涼
怎樣才能將悲傷遺忘
這世間的無常　
我竟無法扭轉為了生活　為了所愛的人
恩怨是非讓人無處遁逃
這世間的無常　
我竟無法扭轉
難　難　難
難　難　難啊　生命聚散的悲涼
怎樣才能將悲傷遺忘
這世間的無常　
我竟無法扭轉為了生活　為了所愛的人
恩怨是非讓人無處遁逃
這世間的無常　
為何無法扭轉
難　難　難
難　難　難
難　難　難我還是一個人孤孤單單Powered by ",女人哪
"冷熱無常的星星
閃一點點的熱情　
暖一顆顆的傷心
不想睡也不想清醒
孤獨多麼的擁擠　
容不下平靜輕輕推翻了回憶　
你來如影去匆匆
我忘了形的跟蹤　
跟蹤你跟丟了自己
捉迷藏我玩不起　
由不得自己誰把誰忘記　
那麼輕而易舉
若真有感情　
却似不專心
會不會反而愛的盡興要把你忘記　
從此漫不經心
難得有情人　
偏偏不留心
不再讓想念如影隨形若即若離的星星　
少一點點的熱情
多一顆顆的傷心　
不想睡也不想清醒
寂寞已經很擁擠　
偏偏又想你若即若離的星星　
寂寞已經很擁擠
偏偏又再想起你Powered by ",誰把誰忘記
"要你走　很難原諒你的錯
你叫我　我卻沒回頭
馬路口　綠燈亮了還不過
天知道　我的心究竟在等什麼自尊永遠來得那麼快
不願聽也不願看　推你到千里之外
無法容忍愛情有一點塵埃
想做個要求完美的女人　怕孤單也得捱人好假　總是藏不了太多話
明明想　偏偏不肯講
人好傻　愛在人前耍倔強
在人後也就加倍虛弱悲傷愛逼我一路朝著眼淚走
絕望前　誰來拉住我
會不會我也錯了　錯在愈愛愈苛求
是不是幸福就得學寬容Powered by ",人好假
"什麼時候　對我失去愛的感覺
我要分手　你要我做你永遠的知己
是不是只能對你付出普通的關心
不能超過情人所能給你的
我不要不要不要做你的知己I don't want to be your friend
I want to be your lover若你需要我的愛　請你呼喚我
I don't want to be your friend渴望被愛的感覺　
如果你能了解倔強的我　
容易落淚為了誰
真摯的心　
期待終有一天　
會讓你看見",不要做你的知己
"无辜的眼
迎风而张
抱不住的孩子
挥舞着手掌
被遗忘的书上
小人儿自顾自笑着
指向远方
车厢持续摇晃
打翻了好几个人的不安
河边的野花记不住窃听到的失望
等着的 飞走的
那么的相像
悄悄地把鞋带系好
自信的样子
门敞着缝隙
无情的时光在流淌
回了吗
回了呀
累了吧
一路上过得怎样
无辜的眼
迎风而张
抱不住的孩子
挥舞着手掌
空荡荡的树上
枯叶固执地挂着
妄想何方
云身后的昏黄
揭穿了好几颗心的迷惘
杂乱的楼房太遮挡
不认输的脸庞
思念的 追寻的
那么的相像
悄悄地把鞋带系好
自信的样子
门敞着缝隙
无情的时光在流淌
走了吗 走了吗
回了呀
走了吗 走了吗
回了呀
走了吗 走了吗
回了呀
回了呀 回了呀",孩子（child) (cover)
"整个夏天，
徘徊在你的窗前，
等你在微风中出现。整个夏天，
迷失在梦的原野，
在海的誓言中陶醉。想用我的疯狂，
换取你的流连，
用燃烧证明你的美。再见爱人，
我的心已疲惫，
只想逃脱伤痛的轮回。
希望在我最后的目光里，
你的眼睛仍是那样纯粹。再见爱人，
我曾这样无畏，
渴望并不存在的完美，
渴望我的爱，
不会被你轻易地销毁。聚散离合，
爱总有新的体会，
只能学会渐渐无所谓。知道我的疯狂，
对爱的梦想，
也会在岁月中消退。再见爱人，
我的心已疲惫，
只想逃脱伤痛的轮回。
希望在我最后的目光里，
你的眼睛仍是那样纯粹。再见爱人，
我曾这样无畏，
渴望并不存在的完美。
渴望我的爱，
不会被你轻易地销毁。故事的结尾，
会不会有以外的峰回，
不愿辨清流言的真伪。
我像孩子一样，
坚守着沙做的堡垒，
抗拒着海浪的摧毁。整个夏天，
徘徊在你的窗前，
等你在微风中出现。Na na na...再见爱人，
我的心已疲惫，
只想逃脱伤痛的轮回。
希望在我最后的目光里，
你的眼睛仍是那样纯粹。再见爱人，
我曾这样无畏，
渴望并不存在的完美，
渴望我的爱，
不会被你轻易地销毁 。La la la...",完美夏天
"去學校的路很久沒走
最近也換了新的工作
所有的追求 是不是缺少了什麼想像著生活 風平浪靜
打開了窗戶 突然想起
你在的世界 會不會很靠近水星看魚仔 在那 游來游去 游來游去
我對你 想來想去 想來想去
這幾年我的打拼跟認真 都是因為你花在風中 搖來搖去 搖來搖去
我對你 想來想去 想到半暝
希望月光帶你回到我身邊如果我也變成一條魚
如果你也變成了氧氣
未來多美好 不想要一個人承受我需要你 需要你 需要你陪伴我
好想要你 想要你 想要你陪著我
卻只能等候看魚仔 在那 游來游去 游來游去
我對你 想來想去 想來想去
這幾年我的打拼跟認真 都是因為你花在風中 搖來搖去 搖來搖去
我對你 想來想去 想到半暝
希望月光帶你回到我身邊我需要你 需要你 需要你陪伴我
好想要你 想要你 想要你陪著我
不知道你在哪裡花在風中 搖來搖去 搖來搖去
我對你 想來想去 想到半暝
希望月光帶你回到我身邊
我相信愛你的心會讓我找到你Powered by ",魚仔
"如果我們倆從來不曾相戀　
淚水不會佔據我的眼如果你的心還有一點牽掛　
不會將我孤單的留下我不願回顧　
因為在記憶深處　
思念常刺痛我心靈人生旅程　
充滿艱辛和坎坷　
我需要你的雙手牽引",牽引
"他們說世界上沒有神話
他們說感情都是虛假他們說不要做夢不要寫詩
他們說我們都已經長大誰聽說成人的世界裡還有童話？
但是我遇見了你呀你
遇見了妳是東方夜譚
啊！是童話是神話
是夢是詩還是畫",神話
